idr_name,NAME,"GO:1903214,regulation of protein targeting to mitochondrion","GO:0006626,protein targeting to mitochondrion","GO:0006613,cotranslational protein targeting to membrane","GO:1903955,positive regulation of protein targeting to mitochondrion","GO:0005739,mitochondrion","GO:0005743,mitochondrial inner membrane","GO:0005759,mitochondrial matrix","GO:0005741,mitochondrial outer membrane","GO:0005740,mitochondrial envelope","GO:0005758,mitochondrial intermembrane space","GO:0098798,mitochondrial protein complex","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098799,outer mitochondrial membrane protein complex","GO:0031966,mitochondrial membrane","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0005730,nucleolus","GO:0005654, nucleoplasm"
HUMAN05766_1to31,Q9NSD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05766_573to602,Q9NSD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05769_1275to1445,P29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05769_1475to1609,P29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05769_1661to1690,P29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05769_182to287,P29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05771_1to48,Q9BR77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05771_73to292,Q9BR77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05772_415to619,Q6L9W6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05772_73to104,Q6L9W6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05776_1to206,Q9H4A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05776_567to2382,Q9H4A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05778_179to418,P43351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05785_1to82,Q86V24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05787_1to57,Q7Z3S7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05788_254to302,Q8N967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05789_136to573,Q8IZD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05796_422to459,Q02790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05803_1to154,Q9BQI9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05805_115to233,Q08050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05805_1to54,Q08050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05805_315to621,Q08050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05805_684to715,Q08050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05806_1to194,Q9BSD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05807_1to183,O75386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05813_1to71,Q9NR22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05815_120to155,Q9BSW2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05815_1to47,Q9BSW2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05820_154to185,Q9NQ88,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
HUMAN05821_140to251,Q9GZV9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05822_38to71,P10767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05825_1to352,Q96B01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05830_162to279,O75969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05830_400to514,O75969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05830_542to594,O75969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05830_605to750,O75969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05831_1to46,Q16795,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
HUMAN05836_1to36,P17658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05836_205to253,P17658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05836_471to529,P17658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05837_1to33,Q09470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05837_420to495,Q09470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05838_1to116,P22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05838_280to315,P22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05838_527to613,P22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05839_31to81,P20783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05845_1to98,Q3KR16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05845_517to769,Q3KR16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05847_187to354,P19438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05847_1to40,P19438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05851_172to213,P37088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05851_590to669,P37088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05852_254to343,P36941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05852_369to435,P36941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05854_115to260,P26842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05855_430to468,Q9BX59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05856_1to37,P23763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05858_1296to1401,Q15021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05858_547to611,Q15021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05858_953to988,Q15021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05861_1to232,P46087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05861_589to812,P46087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05863_312to372,Q9H1C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05864_124to278,Q8NEB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05864_1to35,Q8NEB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05865_112to193,Q9UNL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05867_1to270,Q8TF68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05867_444to543,Q8TF68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05868_112to175,Q8IYJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05868_186to282,Q8IYJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05868_1to101,Q8IYJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05869_211to275,Q9UBW8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05873_1to248,Q15773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05875_1to102,P20962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05876_471to525,P18627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05878_192to271,Q16538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05878_347to587,Q16538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05880_694to736,Q8IVL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05884_1to268,Q99618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05885_618to650,P45974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05886_1to39,P60174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05890_1to41,Q53EV4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05894_1to1190,P54259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05898_234to278,P29350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05898_528to595,P29350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05904_1to38,Q92979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05916_805to892,Q9BQT9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05916_912to956,Q9BQT9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05921_1106to1156,Q86VB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05924_1to159,Q6W0C5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05925_1to52,Q8WTT0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05927_146to192,Q9H9S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05927_1to98,Q9H9S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05935_107to563,Q9P0K8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05935_1to64,Q9P0K8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN05937_167to268,Q8NC96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05938_15to81,Q9UMR7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05939_51to196,Q6ZN79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05941_1to464,Q86YD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05942_1to50,Q6EIG7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05943_1to61,Q8WXI8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05944_1to56,Q9ULY5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05947_133to173,Q13361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05947_1to81,Q13361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05952_1to934,P78364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05957_16to69,Q96E93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05960_16to88,Q12918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05966_1to70,Q07108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05967_16to108,Q9NZS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05970_17to73,D3W0D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05973_1to103,Q5QGZ9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05974_1to93,Q9P126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05975_14to99,Q2HXU8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05976_15to66,Q6UXN8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05977_24to100,Q8NC01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05979_1to114,Q9BXN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05984_1to88,P78380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN05985_148to183,Q4KMG9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05990_26to56,Q13241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05992_1to93,P26718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05993_1to102,O43908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05994_1to110,Q07444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05996_1to112,P26717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN05998_1to113,P26715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06002_1to100,Q6J9G0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06003_151to372,P16989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06003_1to83,P16989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06030_1to416,P02812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06031_137to234,P41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN06031_1to48,P41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN06031_245to329,P41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN06036_1404to1549,O75581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06037_125to377,Q9H8J5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06038_1to30,Q969J3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06039_301to654,Q9BY84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06041_1to53,Q15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06041_354to415,Q15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06042_1to33,P46527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06042_83to198,P46527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06045_1to44,Q96LR9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06046_415to455,Q9H0S4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN06047_273to312,Q8NFJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN06049_271to316,Q9NZD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06051_1to122,A2RU67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06061_873to1438,Q13224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06062_1to1159,Q6VMQ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06063_1to31,Q6P4A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06064_1019to1055,P25092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06067_132to641,Q9Y2W2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06070_1to47,Q93070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06072_1to30,P08493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06075_1to49,Q13956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06079_186to264,Q12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06079_1to61,Q12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06079_460to530,Q12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06079_592to715,Q12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06079_788to822,Q12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06092_303to340,Q86YW0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06095_106to163,Q9HAU0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06095_271to1114,Q9HAU0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06096_1to257,Q6ZN18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06099_1029to1078,Q14432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06099_1089to1141,Q14432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06099_262to664,Q14432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06100_142to182,Q9NYB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06100_1to35,Q9NYB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06100_300to332,Q9NYB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06100_667to712,Q9NYB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06101_130to165,Q9NPD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06101_283to315,Q9NPD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06101_649to702,Q9NPD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06106_128to165,Q9Y6L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06106_284to315,Q9Y6L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06106_650to691,Q9Y6L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06107_122to152,P46721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06107_627to670,P46721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06109_1to34,P10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06109_53to89,P10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06114_594to649,P46063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06116_1to77,Q9BT56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06117_623to703,P54840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06119_361to424,Q15842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06120_622to666,O60706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06120_916to969,O60706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06122_1to40,Q8NFW8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06127_258to340,Q86YS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06127_638to673,Q86YS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06127_800to866,Q86YS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06129_1to86,Q9HBU6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06131_1to763,P35711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06145_1to129,Q8N9Z9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06145_260to388,Q8N9Z9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06146_348to396,Q8NHQ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06146_82to217,Q8NHQ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06147_175to482,Q9C0J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06147_1to48,Q9C0J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06148_1to77,Q14714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06149_1133to1174,Q14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06149_1828to1881,Q14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06149_2430to2477,Q14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06149_926to964,Q14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06151_567to648,Q9NVM9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06153_522to570,Q9NS93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06157_145to207,A8MTZ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06157_1to75,A8MTZ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06157_227to269,A8MTZ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06161_1to110,Q8WYA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN06161_475to604,Q8WYA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN06162_188to271,A6NFE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06162_1to132,A6NFE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06164_175to204,Q86W92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06164_255to611,Q86W92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06164_904to1011,Q86W92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06167_1to63,P82673,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
HUMAN06168_125to340,A6NHS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06170_22to54,P12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06170_70to177,P12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06173_1to147,Q7Z6B0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06184_883to944,O15397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06189_318to840,Q6IMN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06189_65to115,Q6IMN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06189_882to977,Q6IMN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06196_82to155,Q9NP50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06205_1to1747,Q9HCM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06211_513to638,O00429,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
HUMAN06215_1to348,Q99959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06215_629to667,Q99959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06217_86to228,Q6XYQ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06222_1055to1318,Q7Z4S6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06222_404to478,Q7Z4S6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06222_494to1041,Q7Z4S6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06223_46to76,Q9UBJ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06224_1to652,Q86WS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06226_1to75,Q96QE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06231_318to373,Q6ZMN7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06231_490to1003,Q6ZMN7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06232_1to77,Q4G148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06233_47to180,Q8IY57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06241_90to217,Q8TBF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN06242_307to831,Q96MT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06243_193to252,P59510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06245_43to128,Q9H0K6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06246_103to162,Q9NWZ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06248_315to350,Q12792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06251_419to514,Q9H0C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06255_126to187,Q6ZNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06255_1to99,Q6ZNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06255_239to339,Q6ZNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06256_1to55,Q4KMQ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN06258_1693to1743,Q68CP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
